股票代码,股票简称,原始行业,映射行业,输出路径
002852,道道全,农产品加工,农牧饲渔,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/农牧饲渔/道道全.csv
002853,皮阿诺,家居用品,家用轻工,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家用轻工/皮阿诺.csv
002855,捷荣技术,消费电子,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/捷荣技术.csv
002857,三晖电气,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/三晖电气.csv
002858,力盛体育,体育Ⅱ,文化传媒,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/文化传媒/力盛体育.csv
002859,洁美科技,其他电子Ⅱ,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/洁美科技.csv
002860,星帅尔,家电零部件Ⅱ,家电行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家电行业/星帅尔.csv
002861,瀛通通讯,消费电子,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/瀛通通讯.csv
002862,实丰文化,文娱用品,家用轻工,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家用轻工/实丰文化.csv
002863,今飞凯达,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/今飞凯达.csv
002864,盘龙药业,中药Ⅱ,中药,/home/peanut/stock_key_info/all_stocks_20260606/医药/中药/盘龙药业.csv
002865,钧达股份,光伏设备,光伏设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/光伏设备/钧达股份.csv
002866,传艺科技,消费电子,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/传艺科技.csv
002867,周大生,饰品,珠宝首饰,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/珠宝首饰/周大生.csv
002868,绿康生化,动物保健Ⅱ,农药兽药,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/农药兽药/绿康生化.csv
002869,金溢科技,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/金溢科技.csv
002870,香山股份,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/香山股份.csv
002871,伟隆股份,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/伟隆股份.csv
002873,新天药业,中药Ⅱ,中药,/home/peanut/stock_key_info/all_stocks_20260606/医药/中药/新天药业.csv
002875,安奈儿,服装家纺,纺织服装,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/纺织服装/安奈儿.csv
002876,三利谱,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/三利谱.csv
002877,智能自控,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/智能自控.csv
002878,元隆雅图,广告营销,文化传媒,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/文化传媒/元隆雅图.csv
002879,长缆科技,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/长缆科技.csv
002880,卫光生物,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/卫光生物.csv
002881,美格智能,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/美格智能.csv
002882,金龙羽,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/金龙羽.csv
002884,凌霄泵业,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/凌霄泵业.csv
002885,京泉华,其他电子Ⅱ,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/京泉华.csv
002886,沃特股份,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/沃特股份.csv
002887,绿茵生态,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/绿茵生态.csv
002888,惠威科技,消费电子,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/惠威科技.csv
002889,东方嘉盛,物流,物流行业,/home/peanut/stock_key_info/all_stocks_20260606/航运物流/物流行业/东方嘉盛.csv
002890,弘宇股份,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/弘宇股份.csv
002891,中宠股份,饲料,农牧饲渔,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/农牧饲渔/中宠股份.csv
002892,科力尔,电机Ⅱ,电机,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/电机/科力尔.csv
002893,京能热力,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/京能热力.csv
002895,川恒股份,农化制品,农药兽药,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/农药兽药/川恒股份.csv
002897,意华股份,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/意华股份.csv
002896,中大力德,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/中大力德.csv
002899,英派斯,文娱用品,家用轻工,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家用轻工/英派斯.csv
002900,哈三联,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/哈三联.csv
002902,铭普光磁,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/铭普光磁.csv
002903,宇环数控,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/宇环数控.csv
002901,大博医疗,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/大博医疗.csv
002905,金逸影视,影视院线,文化传媒,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/文化传媒/金逸影视.csv
002908,德生科技,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/德生科技.csv
002906,华阳集团,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/华阳集团.csv
002907,华森制药,中药Ⅱ,中药,/home/peanut/stock_key_info/all_stocks_20260606/医药/中药/华森制药.csv
002909,集泰股份,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/集泰股份.csv
002910,庄园牧场,饮料乳品,食品饮料,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/食品饮料/庄园牧场.csv
002912,中新赛克,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/中新赛克.csv
002911,佛燃能源,燃气Ⅱ,燃气,/home/peanut/stock_key_info/all_stocks_20260606/能源/燃气/佛燃能源.csv
002913,奥士康,元件,电子元件,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子元件/奥士康.csv
002915,中欣氟材,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/中欣氟材.csv
002918,蒙娜丽莎,家居用品,家用轻工,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家用轻工/蒙娜丽莎.csv
002916,深南电路,元件,电子元件,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子元件/深南电路.csv
002917,金奥博,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/金奥博.csv
002919,名臣健康,游戏Ⅱ,游戏,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/游戏/名臣健康.csv
002920,德赛西威,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/德赛西威.csv
002921,联诚精密,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/联诚精密.csv
002922,伊戈尔,其他电子Ⅱ,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/伊戈尔.csv
002923,润都股份,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/润都股份.csv
002925,盈趣科技,消费电子,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/盈趣科技.csv
002926,华西证券,证券Ⅱ,证券,/home/peanut/stock_key_info/all_stocks_20260606/金融/证券/华西证券.csv
002927,泰永长征,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/泰永长征.csv
002928,华夏航空,航空机场,航空机场,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/航空机场/华夏航空.csv
002930,宏川智慧,物流,物流行业,/home/peanut/stock_key_info/all_stocks_20260606/航运物流/物流行业/宏川智慧.csv
002929,润建股份,通信服务,通信服务,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信服务/润建股份.csv
002931,锋龙股份,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/锋龙股份.csv
002933,新兴装备,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/新兴装备.csv
002935,天奥电子,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/天奥电子.csv
002936,郑州银行,银行Ⅱ,银行,/home/peanut/stock_key_info/all_stocks_20260606/金融/银行/郑州银行.csv
002937,兴瑞科技,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/兴瑞科技.csv
002938,鹏鼎控股,元件,电子元件,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子元件/鹏鼎控股.csv
002939,长城证券,证券Ⅱ,证券,/home/peanut/stock_key_info/all_stocks_20260606/金融/证券/长城证券.csv
002940,昂利康,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/昂利康.csv
002941,新疆交建,基础建设,工程建设,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/工程建设/新疆交建.csv
002942,新农股份,农化制品,农药兽药,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/农药兽药/新农股份.csv
002943,宇晶股份,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/宇晶股份.csv
002945,华林证券,证券Ⅱ,证券,/home/peanut/stock_key_info/all_stocks_20260606/金融/证券/华林证券.csv
002946,新乳业,饮料乳品,食品饮料,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/食品饮料/新乳业.csv
002947,恒铭达,消费电子,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/恒铭达.csv
002948,青岛银行,银行Ⅱ,银行,/home/peanut/stock_key_info/all_stocks_20260606/金融/银行/青岛银行.csv
002949,华阳国际,工程咨询服务Ⅱ,工程咨询服务,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/工程咨询服务/华阳国际.csv
002950,奥美医疗,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/奥美医疗.csv
002951,金时科技,其他电源设备Ⅱ,电源设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电源设备/金时科技.csv
002952,亚世光电,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/亚世光电.csv
002953,日丰股份,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/日丰股份.csv
002955,鸿合科技,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/鸿合科技.csv
002956,西麦食品,休闲食品,食品饮料,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/食品饮料/西麦食品.csv
002957,科瑞技术,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/科瑞技术.csv
002958,青农商行,银行Ⅱ,银行,/home/peanut/stock_key_info/all_stocks_20260606/金融/银行/青农商行.csv
002959,小熊电器,小家电,家电行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家电行业/小熊电器.csv
002960,青鸟智控,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/青鸟智控.csv
002961,瑞达期货,多元金融,多元金融,/home/peanut/stock_key_info/all_stocks_20260606/金融/多元金融/瑞达期货.csv
002962,五方光电,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/五方光电.csv
002963,豪尔赛,装修装饰Ⅱ,装修装饰,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/装修装饰/豪尔赛.csv
002965,祥鑫科技,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/祥鑫科技.csv
002966,苏州银行,银行Ⅱ,银行,/home/peanut/stock_key_info/all_stocks_20260606/金融/银行/苏州银行.csv
002968,新大正,房地产服务,房地产服务,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/房地产服务/新大正.csv
002967,广电计量,专业服务,专业服务,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专业服务/广电计量.csv
002969,嘉美包装,包装印刷,造纸印刷,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/造纸印刷/嘉美包装.csv
002970,锐明技术,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/锐明技术.csv
002971,和远气体,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/和远气体.csv
002972,科安达,轨交设备Ⅱ,交运设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/交运设备/科安达.csv
002973,侨银股份,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/侨银股份.csv
002975,博杰股份,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/博杰股份.csv
002976,瑞玛精密,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/瑞玛精密.csv
002978,安宁股份,小金属,小金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/小金属/安宁股份.csv
002979,雷赛智能,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/雷赛智能.csv
002980,华盛昌,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/华盛昌.csv
002981,朝阳科技,消费电子,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/朝阳科技.csv
002982,湘佳股份,养殖业,农牧饲渔,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/农牧饲渔/湘佳股份.csv
002983,芯瑞达,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/芯瑞达.csv
002984,森麒麟,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/森麒麟.csv
002985,北摩高科,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/北摩高科.csv
002986,宇新股份,炼化及贸易,石油行业,/home/peanut/stock_key_info/all_stocks_20260606/能源/石油行业/宇新股份.csv
002987,京北方,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/京北方.csv
002988,豪美新材,工业金属,有色金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/有色金属/豪美新材.csv
002989,中天精装,装修装饰Ⅱ,装修装饰,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/装修装饰/中天精装.csv
002990,盛视科技,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/盛视科技.csv
